id,smi,mw,nrings,S,B,F,N,Se,Br,O,Cl,P,Si,C,s1,t1,t2,gap1,gap2,ip,ea,HOME_0-LUMO_0,HOME_0-LUMO_1,HOME_0-LUMO_2,HOME_0-LUMO_3,HOME_1-LUMO_0,HOME_1-LUMO_1,HOME_1-LUMO_2,HOME_1-LUMO_3,HOME_2-LUMO_0,HOME_2-LUMO_1,HOME_2-LUMO_2,HOME_2-LUMO_3,HOME_3-LUMO_0,HOME_3-LUMO_1,HOME_3-LUMO_2,HOME_3-LUMO_3
631800,C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=CC7=CC=CC=C7C(=C65)C=C4,352.4360000000001,7,0,0,0,0,0,0,0,0,0,0,28,3.1971,1.9368,2.6997,-0.6765000000000003,-1.1739000000000002,7.4432,2.3071,-1.7054999999999998,-2.3171,-3.0491,-3.3807,-2.231799999999999,-2.843399999999999,-3.5753999999999992,-3.906999999999999,-2.760699999999999,-3.372299999999999,-4.104299999999999,-4.435899999999999,-2.9716,-3.5832,-4.3152,-4.6468
21082925,C1=CC=C(C=C1)C2=C3C4=CC=CC=C4C5=CC=CC=C5C3=C(C6=C(C7=C(C8=CC=CC=C8C9=CC=CC=C97)C(=C26)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,732.9260000000003,12,0,0,0,0,0,0,0,0,0,0,58,3.2823,2.3296,2.959,-1.3769,-1.7002000000000002,7.1937,2.4751,-1.875,-2.4614000000000003,-2.7983,-2.9927,-2.2957,-2.8821000000000003,-3.2190000000000003,-3.4134,-2.5252,-3.1116,-3.4485,-3.6429,-2.6122,-3.1986,-3.5355,-3.7299
136035,C1=CC=C2C=C3C=C4C(=CC3=CC2=C1)C5=CC=CC=C5C6=CC7=CC8=CC=CC=C8C=C7C=C64,428.53400000000016,8,0,0,0,0,0,0,0,0,0,0,34,3.2187,1.9278,2.1319,-0.6368999999999998,-1.7237,7.3455,2.4254,-1.9091000000000005,-1.9794,-2.9327000000000005,-3.095800000000001,-1.9558,-2.0261,-2.9794,-3.1425,-2.668800000000001,-2.7391000000000005,-3.692400000000001,-3.855500000000001,-2.799200000000001,-2.8695000000000004,-3.822800000000001,-3.985900000000001
192549,CC1=CC2=C(C=C1)C3=NC4=CC=CC=C4C5=C3C6=C2C7=CC=CC=C7N=C6C8=C5C=C(C=C8)C,432.5260000000002,8,0,0,0,2,0,0,0,0,0,0,32,3.4371,2.4008,3.01,-1.3644999999999996,-1.7915999999999999,7.7183,2.458,-1.5321999999999996,-2.345699999999999,-2.5249999999999995,-3.325,-1.865400000000001,-2.6789000000000005,-2.858200000000001,-3.658200000000001,-2.1044,-2.9178999999999995,-3.0972,-3.8972,-2.279300000000001,-3.0928000000000004,-3.272100000000001,-4.072100000000001
91318751,CC(C)[Si](C#CC1=C2C=C3C=CC=NC3=CC2=C(C4=CC5=C(C=C41)C(=C(C(=C5F)F)F)F)C#C[Si](C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C,712.036,5,0,0,4,1,0,0,0,0,0,2,43,2.0928,0.7795,2.305,0.5338,0.7460000000000002,7.3633,3.4279,-0.9558999999999996,-1.9948,-2.6472,-2.7057,-1.2059999999999995,-2.2448999999999995,-2.8972999999999995,-2.955799999999999,-1.2498000000000005,-2.2887000000000004,-2.9411000000000005,-2.9996,-1.3690999999999995,-2.4079999999999995,-3.0604,-3.118899999999999
135025676,C[Si](C)(C)C1=C(C=C2C(=C1)C(=C3C4=CC=CC5=C4C6=C(C=CC=C6C3=C2C7=CC=CC=C7)C=C5)C8=CC=CC=C8)OS(=O)(=O)C(F)(F)F,674.8160000000004,8,1,0,3,0,0,0,3,0,0,1,40,3.6015,2.5218,3.0986,-1.4420999999999995,-1.9449999999999998,7.6973,2.3243,-2.2806,-2.5363,-3.3607,-3.401299999999999,-2.3325,-2.5882,-3.4125999999999994,-3.453199999999999,-2.9056999999999995,-3.1613999999999995,-3.9857999999999993,-4.026399999999999,-2.9346,-3.1903,-4.0147,-4.055299999999999
135025677,C[Si](C)(C)C1=CC2=CC3=C(C=C2C=C1OS(=O)(=O)C(F)(F)F)C(=C4C5=CC=CC=C5C6=CC=CC=C6C4=C3C7=CC=CC=C7)C8=CC=CC=C8,700.854,8,1,0,3,0,0,0,3,0,0,1,42,3.0891,1.9814,3.12,-0.8736999999999999,-0.8428,7.4753,2.6307,-1.7483000000000004,-2.7073,-2.814,-3.1676,-2.3514,-3.3104,-3.4171,-3.7707,-2.4976000000000003,-3.4566,-3.5633,-3.9169,-2.696400000000001,-3.6554,-3.7621,-4.1157
139258119,CC1=CC(=C(C(=C1)C)C2=CC3=C4C=C(C=C5C4=C6C7=C3C(=C2)C8=C9C7=C1C2=C(C=C(C=C2C9=CC(=C8)OS(=O)(=O)C(F)(F)F)C2=C(C=C(C=C2C)C)C)C2=C3C1=C6C1=C5C=C(C=C1C3=CC(=C2)C1=C(C=C(C=C1C)C)C)OS(=O)(=O)C(F)(F)F)C1=C(C=C(C=C1C)C)C)C,1291.443999999999,17,2,0,6,0,0,0,6,0,0,0,80,3.2903,2.6007,3.103,-1.9110999999999998,-2.0983999999999994,7.5086,2.8948,-2.2103,-2.2499,-2.5729,-3.4498,-2.214700000000001,-2.2543,-2.5773,-3.4542,-2.3626000000000005,-2.4022,-2.7252,-3.6021,-2.404,-2.443599999999999,-2.7665999999999995,-3.6435
139258120,CC1=CC(=C(C(=C1)C)C2=CC3=C4C(=C2)C5=C6C(=CC(=C5)OS(=O)(=O)C(F)(F)F)C7=CC(=CC8=C7C9=C1C2=C(C=C(C=C82)C2=C(C=C(C=C2C)C)C)C2=CC(=CC5=C7C=C(C=C3C7=C(C4=C69)C1=C25)C1=C(C=C(C=C1C)C)C)C1=C(C=C(C=C1C)C)C)OS(=O)(=O)C(F)(F)F)C,1291.4439999999988,17,2,0,6,0,0,0,6,0,0,0,80,3.2833,2.599,3.0631,-1.9147000000000003,-2.1349000000000005,7.5534,2.9364,-2.132199999999999,-2.2041999999999984,-2.6102999999999987,-3.341,-2.165000000000001,-2.237,-2.6431000000000004,-3.373800000000001,-2.3307,-2.4026999999999994,-2.8088,-3.5395000000000003,-2.391400000000001,-2.4634,-2.8695000000000004,-3.600200000000001
139258121,CC1=CC(=C(C(=C1)C)C2=CC3=C4C(=C2)C5=CC(=CC6=C5C7=C8C9=C(C=C(C=C69)C1=C(C=C(C=C1C)C)C)C1=CC(=CC2=C5C=C(C=C6C5=C(C8=C12)C(=C47)C1=C6C=C(C=C31)OS(=O)(=O)C(F)(F)F)C1=C(C=C(C=C1C)C)C)OS(=O)(=O)C(F)(F)F)OS(=O)(=O)C(F)(F)F)C,1321.326,16,3,0,9,0,0,0,9,0,0,0,72,3.2918,2.6003,3.11,-1.9087999999999998,-2.0906,7.7197,3.1694,-2.0817999999999994,-2.0939,-2.4387000000000008,-3.2508,-2.184199999999999,-2.196299999999999,-2.5411,-3.3532,-2.227599999999999,-2.239699999999999,-2.5845,-3.3965999999999994,-2.2887999999999984,-2.3008999999999986,-2.6457,-3.457799999999999
135504774,C1=CC=C2C(=C1)C=C3C(=C2O)C(=C4C=CC=CC4=C3N=NC5=C(C=C(C=C5)[N+](=O)[O-])[N+](=O)[O-])O,454.3980000000002,5,0,0,0,4,0,0,6,0,0,0,24,1.9879,0.9046,1.7927,0.17870000000000008,-0.01649999999999996,7.918,3.4433,-0.6878000000000011,-1.5568000000000008,-1.753,-2.120800000000001,-1.0182000000000002,-1.8872,-2.0834,-2.4512,-2.011800000000001,-2.8808000000000007,-3.077,-3.4448000000000008,-2.1564999999999994,-3.025499999999999,-3.2216999999999985,-3.5894999999999992
633170,C1=CC=C2C(=C1)C=C3C4=C5C(=C6C3=C2C7=CC=CC=C76)C=CC=C5C8=CC=CC=C84,376.4580000000001,8,0,0,0,0,0,0,0,0,0,0,30,2.3642,1.2005,2.1473,-0.036799999999999944,-0.2536999999999998,7.5412,2.8796,-1.2066,-2.6110000000000007,-3.2510000000000003,-3.4014000000000006,-1.609399999999999,-3.0138,-3.6538,-3.8042,-1.8655999999999988,-3.27,-3.9099999999999993,-4.0604,-2.397499999999999,-3.8019,-4.4419,-4.5923
633386,C1=CC=C2C(=C1)C3=C4C(=CC=C3)C5=CC=CC6=C5C7=C(C8=CC=CC=C68)SC2=C47,382.4870000000001,8,1,0,0,0,0,0,0,0,0,0,28,3.5978,2.5622,3.3477,-1.5265999999999997,-1.7766999999999995,7.6054,1.9448,-2.1469000000000005,-2.8760000000000003,-2.8935000000000004,-3.5393,-2.5303000000000004,-3.2594000000000003,-3.2769000000000004,-3.9227,-2.854000000000001,-3.583100000000001,-3.600600000000001,-4.2464,-3.2758000000000003,-4.0049,-4.0224,-4.6682
12102940,C1=CC=C(C=C1)C2=C3C=CC=C4C3=C(C5=CC=CC=C54)C6=C(C7=CC=CC8=C7C(=C26)C9=CC=CC=C89)C1=CC=CC=C1,528.6540000000003,10,0,0,0,0,0,0,0,0,0,0,42,2.2172,1.1253,2.3883,-0.033399999999999874,0.13770000000000016,7.2112,2.9183,-1.100999999999999,-2.1127,-3.0182,-3.0492,-1.8892999999999984,-2.900999999999999,-3.806499999999999,-3.8375,-1.889899999999999,-2.9016,-3.8070999999999993,-3.8381,-1.9809,-2.9926000000000004,-3.8981,-3.929100000000001
101170347,CC(C)(C)C1=CC2=C3C(=C1)C4=C5C6=C3C7=C8C2=CC(=CC8=C9C=C(C=C1C9=C7C2=C6C3=C(C6=CC(=CC1=C62)C(C)(C)C)N=CN=C3C5=NC=N4)C(C)(C)C)C(C)(C)C,750.9899999999998,13,0,0,0,4,0,0,0,0,0,0,54,3.2686,2.6745,2.8662,-2.0804,-2.4828,7.5354,2.628,-1.3917000000000002,-1.7029000000000003,-2.081100000000001,-2.932200000000001,-1.6201999999999988,-1.9313999999999991,-2.3096,-3.1606999999999994,-1.9369,-2.2481,-2.6263000000000005,-3.4774000000000003,-1.9669999999999987,-2.278199999999999,-2.6564,-3.5074999999999994
5256594,C1=CC=C2C(=C1)C=C3C=C4C=CC=CC4=C5C3=C2SS5,290.412,5,2,0,0,0,0,0,0,0,0,0,18,2.4812,1.2685,2.1651,-0.05580000000000007,-0.3719000000000001,7.2995,1.8983,-1.2857000000000005,-1.9257,-2.4857000000000005,-2.7942,-2.6224000000000007,-3.2624000000000004,-3.822400000000001,-4.1309000000000005,-2.6797000000000004,-3.3197,-3.8797000000000006,-4.1882,-3.0151000000000003,-3.6551,-4.2151000000000005,-4.5236
12220705,C1=CC=C(C=C1)C2=C3C=CC=CC3=CC4=CC5=CC=CC=C5C=C42,304.39200000000005,5,0,0,0,0,0,0,0,0,0,0,24,2.8761,1.5588,2.9448,-0.24149999999999983,-0.17280000000000006,7.5897,2.0872,-1.6250999999999998,-2.9384,-3.2443,-3.4416,-2.6751000000000005,-3.9884,-4.294300000000001,-4.4916,-2.8808000000000007,-4.194100000000001,-4.500000000000001,-4.6973,-2.8881,-4.2014,-4.5073,-4.704599999999999
12304528,C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C6C3=C2C7=CC=CC=C7C6=CC8=CC=CC=C85,402.4960000000001,8,0,0,0,0,0,0,0,0,0,0,32,3.2737,2.2096,2.8398,-1.1455000000000002,-1.5794000000000001,7.4699,2.2218,-1.9046,-2.6232,-2.7025,-3.465,-2.471099999999999,-3.1897,-3.2689999999999992,-4.031499999999999,-2.499199999999999,-3.2177999999999995,-3.2970999999999995,-4.0596,-3.0521000000000003,-3.7707000000000006,-3.850000000000001,-4.612500000000001
12657599,C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3C=CC5=CC6=CC7=CC=CC=C7C=C6C=C54,378.4740000000001,7,0,0,0,0,0,0,0,0,0,0,30,2.878,1.663,2.3483,-0.44799999999999995,-0.9777,7.2782,2.5047,-1.5528000000000004,-2.1180000000000003,-2.7939,-3.0707000000000004,-2.0233,-2.5885,-3.2644,-3.5412,-2.5118,-3.077,-3.7529,-4.0297,-2.7199,-3.2851,-3.961,-4.2378
12657600,C1=CC=C2C=C3C=C4C(=CC3=CC2=C1)C=CC5=C4C=CC6=CC7=CC8=CC=CC=C8C=C7C=C65,428.53400000000016,8,0,0,0,0,0,0,0,0,0,0,34,2.7,1.5261,1.8065,-0.35219999999999985,-1.2457,7.0783,2.7316,-1.3788,-1.7744999999999989,-2.6249,-2.873099999999999,-1.7173000000000016,-2.1130000000000004,-2.963400000000001,-3.2116000000000007,-2.361700000000001,-2.7574,-3.6078,-3.856,-2.5274,-2.923099999999999,-3.7735,-4.021699999999999
13287588,C1=CC=C2C=C3C=C4C=C5C(=CC4=CC3=CC2=C1)C=CC=N5,279.342,5,0,0,0,1,0,0,0,0,0,0,21,2.3941,1.0728,2.3664,0.24849999999999994,0.2208000000000001,7.5028,2.516,-1.2097999999999995,-2.2394,-3.0665,-3.3239,-1.5513999999999992,-2.5809999999999995,-3.4080999999999992,-3.6655,-2.1820000000000004,-3.2116000000000007,-4.0387,-4.296100000000001,-2.5763,-3.6059,-4.433,-4.6904
13287589,C1=CC=C2C=C3C=C4C=C5C=NC=CC5=CC4=CC3=CC2=C1,279.342,5,0,0,0,1,0,0,0,0,0,0,21,2.3824,1.0619,2.3401,0.25859999999999994,0.21629999999999994,7.5419,2.5585,-1.2078999999999986,-2.303399999999999,-3.0214999999999987,-3.422299999999999,-1.4797999999999991,-2.5752999999999995,-3.293399999999999,-3.6942,-2.1204,-3.2159000000000004,-3.934,-4.3348,-2.6218000000000004,-3.7173000000000007,-4.4354000000000005,-4.836200000000001
13879649,C1=CC=C2C(=C1)C=CC3=CC4=C(C=C5C=CC6=C(C5=C4)C7=CC=CC=C7C=C6)C=C32,378.47400000000005,7,0,0,0,0,0,0,0,0,0,0,30,3.1235,1.9665,2.9466,-0.8094999999999999,-0.9863999999999997,7.4568,2.2518,-1.8146000000000004,-2.5365,-2.8282,-2.9506,-2.395200000000001,-3.1171000000000006,-3.4088000000000003,-3.5312,-2.619,-3.3408999999999995,-3.632599999999999,-3.754999999999999,-2.734300000000001,-3.456200000000001,-3.747900000000001,-3.8703
13879652,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=C(C=C43)C=C6C(=C5)C=CC7=CC=CC=C76,378.47400000000005,7,0,0,0,0,0,0,0,0,0,0,30,3.1654,1.9807,2.9638,-0.7959999999999998,-0.9975999999999998,7.4551,2.2967,-1.8177,-2.5630999999999995,-2.8161,-3.1255999999999995,-2.400199999999999,-3.145599999999999,-3.398599999999999,-3.708099999999999,-2.599,-3.3444,-3.5973999999999995,-3.9069,-2.8258,-3.5712,-3.8242,-4.1337
13879653,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC5=C(C=C6C=CC7=CC=CC=C7C6=C5)C=C43,378.4740000000001,7,0,0,0,0,0,0,0,0,0,0,30,3.1613,1.9779,2.9775,-0.7944999999999998,-0.9783,7.4483,2.3015,-1.8106,-2.6263,-2.7101,-3.2151999999999994,-2.454,-3.2696999999999994,-3.3534999999999995,-3.858599999999999,-2.5125,-3.3282,-3.412,-3.9171,-2.9011000000000005,-3.7168,-3.8006,-4.3057
13951531,C1=CC=C2C(=C1)C=C3C4=CC=CC=C4C5=C6C3=C2C7=CC=CC=C7C6=CC=C5,352.43600000000004,7,0,0,0,0,0,0,0,0,0,0,28,3.7431,2.5965,3.423,-1.4498999999999995,-1.7699999999999996,7.7576,1.8888,-2.3046,-2.813999999999999,-3.086499999999999,-3.652399999999999,-2.7063999999999995,-3.215799999999999,-3.488299999999999,-4.054199999999999,-2.9593,-3.4686999999999992,-3.741199999999999,-4.307099999999999,-3.2839,-3.7933,-4.065799999999999,-4.6317
13955893,C1=CC=C2C(=C1)C3=C4C(=CC=C3)C5=CC=CC=C5C6=C4C2=C7C=CC8=C9C7=C6C=CC9=CC=C8,426.5180000000002,9,0,0,0,0,0,0,0,0,0,0,34,3.3724,2.2133,3.2648,-1.0541999999999998,-1.1617999999999995,7.4392,2.2465,-1.8805000000000005,-2.5246000000000004,-2.7554000000000007,-3.4246000000000008,-2.4143,-3.0584,-3.2892,-3.9584,-2.629599999999999,-3.273699999999999,-3.5045,-4.173699999999999,-3.0112999999999994,-3.6553999999999993,-3.8862,-4.5554
13955894,C1=CC2=C3C(=C1)C=CC4=C3C(=C5C=CC6=C7C5=C4C8=CC=CC9=C8C7=C(C=C9)C=C6)C=C2,400.4800000000001,9,0,0,0,0,0,0,0,0,0,0,32,3.0264,1.892,3.006,-0.7575999999999996,-0.778,7.3453,2.4127,-1.6044,-2.4456,-2.7974,-3.1814,-2.3039000000000005,-3.1451,-3.4969,-3.880900000000001,-2.5525,-3.3937,-3.7455,-4.1295,-2.792300000000001,-3.6335000000000006,-3.985300000000001,-4.369300000000001
15694993,C1=CC=C2C(=C1)C3=C4C(=CC=C3)C5=C6C7=C(C=CC=C7C8=CC=CC9=CC2=C4C6=C98)C=C5,400.48000000000013,9,0,0,0,0,0,0,0,0,0,0,32,3.2101,2.082,3.151,-0.9538999999999995,-1.013,7.4789,2.2798,-1.8104000000000005,-2.665700000000001,-2.835300000000001,-3.0943000000000005,-2.4928,-3.3481000000000005,-3.5177000000000005,-3.7767,-2.6368,-3.4921000000000006,-3.6617000000000006,-3.9207,-2.8335,-3.688800000000001,-3.858400000000001,-4.1174
17913244,C1=CC=C(C=C1)C2=CC=CC3=CC4=CC5=CC=CC=C5C=C4C=C32,304.392,5,0,0,0,0,0,0,0,0,0,0,24,2.9058,1.5904,2.9083,-0.2749999999999999,-0.27249999999999996,7.6273,2.0837,-1.6384000000000007,-2.9671000000000003,-3.2676000000000007,-3.4891000000000005,-2.6314,-3.960099999999999,-4.260599999999999,-4.482099999999999,-2.869,-4.197699999999999,-4.4982,-4.7197,-2.8805999999999994,-4.209299999999999,-4.509799999999999,-4.731299999999999
20823168,C1CCC2=CC3=CC4=CC5=CC=CC=C5C=C4C=C3C=C2C1,282.386,5,0,0,0,0,0,0,0,0,0,0,22,2.8831,1.5599,2.9218,-0.2366999999999999,-0.19799999999999995,7.5068,1.9861,-1.6128999999999998,-2.9379,-3.2658000000000005,-4.1442000000000005,-2.6271000000000004,-3.9521000000000006,-4.280000000000001,-5.158400000000001,-2.727499999999999,-4.052499999999999,-4.3804,-5.2588,-3.184099999999999,-4.509099999999999,-4.837,-5.7154
21082927,C1=CC=C2C3=C4C5=C(C2=C1)C=CC=C5C6=C7C4=C(C=C3)C8=CC=CC9=C8C7=C(C=C6)C1=CC=CC=C91,450.5400000000002,10,0,0,0,0,0,0,0,0,0,0,36,3.6862,2.6805,3.421,-1.6747999999999998,-1.94,7.5697,2.1436,-2.2564,-2.6818,-2.9305000000000003,-3.2536000000000005,-2.5988999999999995,-3.0243,-3.273,-3.5961,-2.8162,-3.241599999999999,-3.4902999999999995,-3.8134,-3.0507,-3.4761,-3.7248,-4.0479
21082928,C1=CC=C2C(=C1)C3=C4C5=C(C=CC6=C5C7=C(C=C6)C8=CC=CC=C8C9=C7C4=C2C1=CC=CC=C19)C=C3,450.5400000000002,10,0,0,0,0,0,0,0,0,0,0,36,3.3489,2.4872,3.0867,-1.6255000000000002,-1.8877000000000002,7.5388,2.1317,-2.2039,-2.3157000000000005,-3.0935000000000006,-3.5555000000000003,-2.3464,-2.4582000000000006,-3.2360000000000007,-3.698,-2.930599999999999,-3.0424,-3.8202,-4.2822,-3.096099999999999,-3.2078999999999995,-3.9857,-4.447699999999999
21082929,C1=CC=C2C(=C1)C=C3C=CC=C4C3=C2C5=CC6=CC=CC=C6C7=CC8=CC=CC=C8C4=C75,402.49600000000015,8,0,0,0,0,0,0,0,0,0,0,32,2.6472,1.4825,2.4587,-0.31779999999999964,-0.5063,7.2024,2.5422,-1.3118,-2.2528,-2.586899999999999,-3.1438999999999995,-2.1059,-3.0469,-3.381,-3.938,-2.395,-3.3359999999999994,-3.670099999999999,-4.227099999999999,-2.6525,-3.5935,-3.927599999999999,-4.4846
21082958,C1=CC2=CC3=C4C5=C(C=C3)C=C6C=CC7=C8C6=C5C9=C3C4=C2C(=C1)C1=C3C2=C(C=CC3=C2C9=C8C(=C3)C=C7)C=C1,496.56800000000027,13,0,0,0,0,0,0,0,0,0,0,40,2.7264,1.6173,2.6868,-0.5082,-0.5478000000000001,7.1553,2.6989,-1.3763000000000003,-2.200800000000001,-2.3217000000000008,-2.7872000000000003,-2.0587,-2.8832000000000004,-3.0041,-3.4696,-2.1694,-2.9939,-3.1148,-3.5803,-2.5136000000000003,-3.3381000000000007,-3.4590000000000005,-3.9245
21083005,C1=CC=C2C(=C1)C3=CC=CC4=C3C5=C2C6=CC=CC7=C6C(=C5C=C4)C8=CC=CC9=C8C7=CC=C9,426.51800000000014,9,0,0,0,0,0,0,0,0,0,0,34,2.7713,1.7044,2.8373,-0.6374999999999997,-0.5714999999999999,7.2096,2.5042,-1.4235000000000009,-2.3534000000000006,-2.6678000000000006,-3.1596,-2.2070000000000007,-3.1369000000000007,-3.4513000000000007,-3.9431,-2.4642,-3.3941,-3.7085,-4.2003,-2.7452000000000005,-3.675100000000001,-3.989500000000001,-4.4813
21083014,C1=CC=C2C(=C1)C3=C4C5=C(C=CC=C5C6=CC7=CC=CC8=C7C9=C6C4=C2C=C9C=C8)C=C3,400.4800000000002,9,0,0,0,0,0,0,0,0,0,0,32,3.0969,1.9166,3.016,-0.7363,-0.8172000000000001,7.4076,2.3742,-1.6708999999999996,-2.5135,-2.8789,-3.028,-2.351800000000001,-3.194400000000001,-3.559800000000001,-3.7089000000000008,-2.6325000000000003,-3.4751000000000003,-3.840500000000001,-3.9896,-2.745800000000001,-3.588400000000001,-3.953800000000001,-4.102900000000001
21083022,C1=CC2=C3C4=C1C=CC5=C6C=CC7=C8C6=C9C(=C54)C1=C3C(=C3C=CC4=C5C3=C1C1=C3C5=C(C=C4)C=CC3=C3C=CC(=C8C3=C91)C=C7)C=C2,594.6720000000003,16,0,0,0,0,0,0,0,0,0,0,48,2.9689,2.4068,2.862,-1.8447,-1.9516,7.3101,2.4953,-2.054900000000001,-2.054900000000001,-2.9786,-3.0394000000000005,-2.0550000000000006,-2.0550000000000006,-2.9787,-3.0395000000000003,-2.7899000000000003,-2.7899000000000003,-3.7136,-3.7744,-2.859700000000001,-2.859700000000001,-3.7834,-3.8442000000000007
21083026,C1=CC=C2C(=C1)C=CC3=C4C=CC5=C6C4=C7C(=C32)C=CC8=C7C9=C(C=CC(=C96)C=C5)C=C8,400.48000000000013,9,0,0,0,0,0,0,0,0,0,0,32,3.4232,2.7015,3.1473,-1.9797999999999996,-2.2556999999999996,7.6725,2.0122,-2.3743000000000007,-2.482100000000001,-3.1408000000000005,-3.5237000000000007,-2.429900000000001,-2.537700000000001,-3.196400000000001,-3.579300000000001,-2.9720000000000004,-3.0798000000000005,-3.7385,-4.1214,-3.2093,-3.3171,-3.9758,-4.3587
21083050,C1=CC=C2C(=C1)C=C3C=C4C=CC=CC4=C5C3=C2C6=C7C5=C8C=CC=CC8=CC7=CC9=CC=CC=C96,452.55600000000015,9,0,0,0,0,0,0,0,0,0,0,36,1.8706,0.57,1.8057,0.7306000000000001,0.6657000000000002,6.8738,2.9401,-0.7324999999999999,-1.8108999999999995,-2.280999999999999,-2.598799999999999,-1.6595000000000013,-2.7379000000000007,-3.208,-3.5258000000000003,-1.9369000000000007,-3.0153000000000008,-3.4854000000000003,-3.8032,-2.133000000000001,-3.2114000000000003,-3.6815,-3.9993
21087974,C1=CC=C2C(=C1)C3=C4C(=CC=C3)C5=C6C(=CC=C5)C7=CC=CC8=C7C9=C1C3=C(C=CC=C83)C3=CC=CC=C3C1=C2C4=C69,524.6220000000003,12,0,0,0,0,0,0,0,0,0,0,42,3.3603,2.5634,3.1085,-1.7665000000000002,-2.0183000000000004,7.454,2.2466,-2.1691000000000003,-2.3548,-2.806,-3.0647,-2.3429,-2.5286,-2.9798,-3.2385,-2.702,-2.8877,-3.3389,-3.5976,-2.8660999999999994,-3.051799999999999,-3.5029999999999992,-3.7617
21474913,C1=CC2=CC3=CC4=CC5=CSC=C5C=C4C=C3C=C2C=C1,284.383,5,1,0,0,0,0,0,0,0,0,0,20,1.8687,0.0315,1.7804,1.8057,1.7174,7.1003,2.4025,-0.8419999999999987,-1.8679,-3.022099999999999,-3.0966,-1.7538999999999998,-2.7798000000000007,-3.934,-4.008500000000001,-2.458499999999999,-3.4844,-4.638599999999999,-4.7131,-2.6108,-3.6367,-4.7909,-4.8654
21972145,C1=CC=C(C=C1)C2=C(C3=CC4=CC5=CC=CC=C5C=C4C=C3C=C2)C6=CC=CC=C6,380.49000000000007,6,0,0,0,0,0,0,0,0,0,0,30,2.8783,1.5835,2.8793,-0.28869999999999996,-0.2876999999999996,7.4427,2.2451,-1.5993000000000004,-2.7875000000000005,-3.1050000000000004,-3.4311,-2.4357,-3.6239,-3.9414,-4.267499999999999,-2.733,-3.9212,-4.2387,-4.564799999999999,-2.877,-4.0652,-4.3827,-4.708799999999999
22169318,C1=CC=C(C=C1)C2=C(C(=C(C3=CC4=CC5=CC=CC=C5C=C4C=C32)C6=CC=CC=C6)C7=CC=CC=C7)C8=CC=CC=C8,532.6860000000003,8,0,0,0,0,0,0,0,0,0,0,42,2.8508,1.5806,2.8486,-0.3104,-0.3126000000000002,7.2829,2.3824,-1.5690999999999995,-2.711199999999999,-2.9777,-3.3877999999999995,-2.4166,-3.558699999999999,-3.8252,-4.2353,-2.490000000000001,-3.6321,-3.898600000000001,-4.308700000000001,-2.7703,-3.912399999999999,-4.1789,-4.589
22222732,C1=CC=C2C(=C1)C=C3C4=CC=CC5=C4C(=CC=C5)C6=C3C2=CC7=CC=CC=C76,352.43600000000004,7,0,0,0,0,0,0,0,0,0,0,28,2.9541,1.8044,2.8254,-0.6547000000000001,-0.7833999999999999,7.4167,2.306,-1.5884999999999998,-2.5499,-2.9293,-3.332,-2.4017,-3.3631,-3.7425,-4.1452,-2.6508000000000003,-3.612200000000001,-3.9916,-4.3943,-2.867900000000001,-3.829300000000001,-4.2087,-4.611400000000001
22245420,C1=CC=C2C=C3C=C4C=C(C=CC4=CC3=CC2=C1)C5=CC=C(S5)C6=CC=C(S6)C7=CC8=CC9=CC1=CC=CC=C1C=C9C=C8C=C7,618.8260000000001,10,2,0,0,0,0,0,0,0,0,0,44,2.8146,1.5608,1.5775,-0.30699999999999994,-1.5441,6.728,2.9666,-1.3660999999999994,-1.505,-1.9453,-2.659,-1.5018999999999991,-1.6407999999999996,-2.0811,-2.7947999999999995,-1.8369,-1.9758000000000004,-2.4161,-3.1298000000000004,-2.4160000000000004,-2.554900000000001,-2.9952000000000005,-3.7089000000000008
22269476,C1CC2=CC3=CC4=CC5=CC=CC=C5C=C4C=C3C=C2C=C1,280.37,5,0,0,0,0,0,0,0,0,0,0,22,2.9083,1.6011,2.8622,-0.29389999999999983,-0.33999999999999986,7.4875,2.0781,-1.6145999999999994,-2.7479,-3.096499999999999,-3.743,-2.4031,-3.5364000000000004,-3.885,-4.5315,-2.6594,-3.7927,-4.141299999999999,-4.7878,-3.1499000000000006,-4.283200000000001,-4.6318,-5.278300000000001
23018961,C1=CC=C(C=C1)C2=C(C3=C(C4=C(C5=CC=CC=C5C=C4C=C3C=C2)C6=CC=CC=C6)C7=CC=CC=C7)C8=CC=CC=C8,532.6860000000001,8,0,0,0,0,0,0,0,0,0,0,42,2.7552,1.4859,2.8012,-0.21660000000000013,-0.17059999999999986,7.2855,2.3674,-1.5328000000000008,-2.749900000000001,-3.0326000000000013,-3.214200000000001,-2.2716000000000003,-3.4887000000000006,-3.7714000000000008,-3.953,-2.4513000000000007,-3.668400000000001,-3.951100000000001,-4.132700000000001,-2.6897,-3.9068,-4.1895,-4.371099999999999
